ID,Name,Group,Latency,Status,Details,Last Date,Max. Time,Min. Time,lat,lon,status
2872,"Chesapeake Bay Bridge Tunnel, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,36.967,-76.113,Web
2791,"Chesapeake City, MD",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.527,-75.810,Web
2605,"Chickasaw Creek, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.782,-88.074,Web
2663,"Christiansted Harbor, St Croix, VI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,17.750,-64.705,Web
2685,"Clearwater Beach, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.978,-82.832,Web
2712,"Cleveland, OH",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.541,-81.635,Web
2606,"Coast Guard Sector Mobile, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.648,-88.058,Web
2835,"Conimicut Light, RI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.717,-71.343,Web
2617,"Cordova, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,60.558,-145.755,Web
2644,"Coyote Creek, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.465,-122.023,Web
2645,"Crescent City, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.745,-124.183,Web
2664,"Culebra, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.301,-65.302,Web
2783,"Cutler Farris Wharf, ME",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.657,-67.205,Web
2873,"Dahlgren, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.320,-77.037,Web
2686,"Dames Point, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.387,-81.558,Web
2607,"Dauphin Island, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.250,-88.075,Web
2720,"De Tour Village, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.993,-83.898,Web
2679,"Delaware City, DE",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.582,-75.588,Web
2801,"Dock E, Port of Pascagoula, MS",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.348,-88.506,Web
2608,"Dog River Bridge, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.565,-88.088,Web
2748,"Dry Dock, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.945,-82.443,Web
2814,"Duck, NC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,36.183,-75.747,Web
2739,"Duluth, MN",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.776,-92.092,Web
2749,"Dunn Paper, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.003,-82.422,Web
2845,"Eagle Point, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.480,-94.918,Web
2609,"East Fowl River Bridge, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.444,-88.114,Web
2784,"Eastport, ME",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.903,-66.985,Web
2618,"Elfin Cove, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,58.195,-136.347,Web
2713,"Erie, PA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.154,-80.092,Web
2665,"Esperanza, Vieques Island, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.094,-65.471,Web
2721,"Essexville, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.640,-83.847,Web
2770,"Eugene Island, North of , Gulf of Mexico, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.368,-91.384,Web
2714,"Fairport, OH",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.760,-81.281,Web
2666,"Fajardo, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.335,-65.631,Web
2797,"Fall River, MA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.704,-71.164,Web
2715,"Fermi Power Plant, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.960,-83.257,Web
2687,"Fernandina Beach, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.671,-81.466,Web
2750,"Fort Gratiot, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.007,-82.423,Web
2688,"Fort Myers, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.648,-81.871,Web
2803,"Fort Point, NH",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.071,-70.711,Web
2706,"Fort Pulaski, GA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,32.037,-80.902,Web
2707,"Fort Wayne, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.298,-83.093,Web
2846,"Freeport, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.943,-95.302,Web
2771,"Freshwater Canal Locks, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.552,-92.305,Web
2883,"Friday Harbor, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,48.545,-123.013,Web
2847,"Galveston Bay Entrance, North Jetty, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.357,-94.725,Web
2848,"Galveston Pier 21, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.310,-94.793,Web
2849,"Galveston Railroad Bridge, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.302,-94.896,Web
2821,"Garibaldi, OR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.555,-123.919,Web
2708,"Gibraltar, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.092,-83.187,Web
2772,"Grand Isle, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.263,-89.957,Web
2740,"Grand Marais, MN",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,47.749,-90.341,Web
2726,"Green Bay, WI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.541,-88.007,Web
2722,"Harbor Beach, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.846,-82.643,Web
2850,"High Island, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.594,-94.390,Web
2760,"Hilo, Hilo Bay, Kuhio Bay, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,19.730,-155.056,Web
2727,"Holland, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.773,-86.213,Web
2761,"Honolulu, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,21.307,-157.867,Web
2773,"I-10 Bonnet Carre Floodway, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.068,-90.390,Web
2689,"I-295 Bridge, St Johns River, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.192,-81.692,Web
2667,"Isabel Segunda, Vieques Island, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.153,-65.444,Web
2619,"Juneau, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,58.298,-134.412,Web
2762,"Kahului, Kahului Harbor, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,20.895,-156.477,Web
2763,"Kawaihae, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,20.037,-155.829,Web
2620,"Ketchikan, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,55.332,-131.626,Web
2728,"Kewaunee, WI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.464,-87.501,Web
2690,"Key West, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,24.556,-81.808,Web
2621,"King Cove, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,55.060,-162.326,Web
2810,"Kings Point, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,40.810,-73.765,Web
2874,"Kiptopeke, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.165,-75.988,Web
2622,"Kodiak Island, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,57.730,-152.514,Web
2646,"La Jolla, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,32.867,-117.257,Web
2884,"La Push, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,47.913,-124.637,Web
2775,"Lake Charles, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.224,-93.222,Web
2691,"Lake Worth Pier, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.613,-80.034,Web
2723,"Lakeport, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.142,-82.493,Web
2668,"Lameshur Bay, St John, VI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.318,-64.724,Web
2774,"LAWMA, Amerada Pass, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.450,-91.338,Web
2680,"Lewes, DE",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.783,-75.119,Web
2875,"Lewisetta, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.996,-76.464,Web
2669,"Lime Tree Bay. St. Croix, VI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,17.695,-64.754,Web
2755,"Little Rapids, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.486,-84.302,Web
2885,"Longview, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.106,-122.954,Web
2647,"Los Angeles, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,33.720,-118.273,Web
2729,"Ludington, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.947,-86.442,Web
2724,"Mackinaw City, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.778,-84.725,Web
2670,"Magueyes Island, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,17.970,-67.046,Web
2851,"Manchester, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.726,-95.266,Web
2716,"Marblehead, OH",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.544,-82.731,Web
2832,"Marcus Hook, PA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.812,-75.409,Web
2741,"Marquette C.G., MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.546,-87.379,Web
2648,"Martinez-Amorco Pier, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.035,-122.125,Web
2852,"Matagorda Bay Entrance Channel, TX, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.427,-96.330,Web
2853,"Matagorda City, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.710,-95.914,Web
2671,"Mayaguez, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.218,-67.159,Web
2692,"Mayport (Bar Pilots Dock), FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.398,-81.428,Web
2693,"Mckay Bay Entrance, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.913,-82.425,Web
2730,"Menominee, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.096,-87.590,Web
2731,"Milwaukee, WI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.002,-87.888,Web
2610,"Mobile State Docks, AL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.708,-88.043,Web
2764,"Mokuoloe, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,21.433,-157.790,Web
2672,"Mona Island, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.090,-67.938,Web
2876,"Money Point, VA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,36.778,-76.302,Web
2811,"Montauk, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.048,-71.959,Web
2649,"Monterey, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,36.605,-121.888,Web
2854,"Morgans Point, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.682,-94.985,Web
2751,"Mouth of the Black River, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.975,-82.419,Web
2798,"Nantucket Island, MA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.285,-70.096,Web
2694,"Naples, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.132,-81.808,Web
2765,"Nawiliwili, HI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,21.954,-159.356,Web
2886,"Neah Bay, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,48.370,-124.602,Web
2776,"New Canal Station, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.027,-90.113,Web
2676,"New Haven, CT",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.283,-72.908,Web
2677,"New London, Thames River, CT",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.355,-72.087,Web
2833,"Newbold, PA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,40.137,-74.752,Web
2836,"Newport, RI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.505,-71.327,Web
2746,"Niagara Intake, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.077,-79.014,Web
2623,"Nikiski, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,60.683,-151.398,Web
2624,"Nikolski, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,52.941,-168.871,Web
2625,"Nome, Norton Sound, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,64.495,-165.440,Web
2650,"North Spit, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,40.766,-124.217,Web
2792,"Ocean City Inlet, MD",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.328,-75.091,Web
2754,"Ogdensburg, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,44.703,-75.494,Web
2651,"Oil Platform Harvest, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,34.469,-120.682,Web
2735,"Olcott, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.338,-78.727,Web
2695,"Old Port Tampa, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.858,-82.553,Web
2742,"Ontonagon, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.874,-89.324,Web
2815,"Oregon Inlet Marina, NC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,35.795,-75.548,Web
2736,"Oswego, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.464,-76.512,Web
2840,"Oyster Landing (N Inlet Estuary), SC",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,33.352,-79.187,Web
2855,"Packery Channel, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.633,-97.237,Web
2827,"Pago Bay, Guam, United States of America",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,13.428,144.797,Web
2828,"Pago Pago, American Samoa, American Samoa",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,-14.277,-170.689,Web
2696,"Panama City Beach, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.213,-85.878,Web
2697,"Panama City, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.152,-85.667,Web
2802,"Pascagoula NOAA Lab, MS",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.368,-88.563,Web
2698,"Pensacola, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,30.404,-87.211,Web
2834,"Philadelphia, PA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.933,-75.142,Web
2777,"Pilots Station East, SW Pass, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.932,-89.408,Web
2778,"Pilottown, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.178,-89.258,Web
2743,"Point Iroquois, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.485,-84.631,Web
2652,"Point Reyes, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.996,-122.977,Web
2626,"Port Alexander, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,56.247,-134.647,Web
2887,"Port Angeles, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,48.125,-123.441,Web
2856,"Port Aransas, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.840,-97.073,Web
2857,"Port Arthur, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.867,-93.931,Web
2653,"Port Chicago, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,38.056,-122.039,Web
2779,"Port Fourchon, Belle Pass, LA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.114,-90.199,Web
2732,"Port Inland, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,45.970,-85.871,Web
2858,"Port Isabel, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.061,-97.215,Web
2859,"Port Lavaca, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.641,-96.610,Web
2699,"Port Manatee, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.638,-82.563,Web
2860,"Port Mansfield, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.558,-97.426,Web
2861,"Port O&rsquo;Connor, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.446,-96.396,Web
2822,"Port Orford, OR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,42.739,-124.498,Web
2654,"Port San Luis, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,35.169,-120.754,Web
2888,"Port Townsend, WA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,48.113,-122.759,Web
2785,"Portland, ME",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.657,-70.247,Web
2837,"Providence, RI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.807,-71.401,Web
2627,"Prudhoe Bay, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,70.411,-148.532,Web
2838,"Quonset Point, RI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,41.587,-71.411,Web
2700,"Racy Point, St Johns River, FL",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.802,-81.548,Web
2628,"Red Dog Dock, AK",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,67.576,-164.064,Web
2655,"Redwood City, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.507,-122.212,Web
2681,"Reedy Point, DE",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,39.558,-75.573,Web
2656,"Richmond, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.923,-122.410,Web
2862,"Rincon Del San Jose, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,26.801,-97.471,Web
2737,"Rochester, NY",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,43.269,-77.626,Web
2756,"Rock Cut, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.265,-84.191,Web
2863,"Rollover Pass, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.516,-94.511,Web
2864,"S. Bird Island, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,27.484,-97.318,Web
2757,"S.W. Pier, MI",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,46.501,-84.373,Web
2866,"Sabine Pass North, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.728,-93.870,Web
2657,"San Diego, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,32.714,-117.174,Web
2658,"San Francisco, CA",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,37.806,-122.466,Web
2673,"San Juan, La Puntilla, San Juan Bay, PR",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,18.459,-66.116,Web
2867,"San Luis Pass, TX",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,29.081,-95.131,Web
2829,"Sand Island, Midway Islands, United States of America",NOAA,> 100d,,Details, 01 Jan 0001 00:00,Last Value .000 m, 01 Jan 0001 00:00,28.212,-177.360,Web
